Post ID,Product Brand,Sentiment Score,battery,camera,screen,performance,design,software,display,speaker,battery life,camera quality
77,iPhone,-0.35714285714285715,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
559,iPhone,0.31,,,,4.0,,2.0,5.0,3.0,3.0,
m1bwadf,iPhone,0.25,,,,,,,,,3.0,
mba8av2,iPhone,0.2,3.0,,,3.0,4.0,4.0,3.0,2.0,3.0,2.0
m9wcqaz,iPhone,0.44,,,,,,,,,,
40,iPhone,0.71,,,,,,,5.0,,,5.0
438,iPhone,-0.6,,,,,,,,,,
m7nnixn,iPhone,-0.107,,,,,,,,,3.0,
42,iPhone,-0.6,,2.0,,,,,,,,
63,iPhone,0.4,,,,,,,,,,
426,iPhone,0.625,4.0,,,,,,3.0,,,
462,iPhone,0.8,,,,,,,,,5.0,
81,iPhone,0.15,,,,,,,,,,
27,iPhone,0.041,,3.0,,,,,,,,
m5c5tdv,iPhone,-0.3,2.0,3.0,4.0,,3.0,2.0,4.0,3.0,2.0,
171,iPhone,-0.3,,,,,,,,,,
m4ih7na,iPhone,0.61,,4.0,,,,,,,,
m7a88zp,iPhone,0.337,3.0,4.0,3.0,,5.0,2.0,3.0,,,
348,iPhone,-0.47,,,3.0,2.0,,,,,2.0,
186,iPhone,-0.52,,1.0,1.0,,,,2.0,,,
164,iPhone,0.25,,,,,,,,,,
203,iPhone,-0.25,,,,,,,,,,
504,iPhone,0.1,4.0,,,,,,,,,
71,iPhone,0.4,3.0,4.0,,,,,,,,
350,iPhone,0.4375,4.0,5.0,,,,,,,,
m78ulgi,iPhone,-0.2,2.0,3.0,3.0,,,3.0,,,,
m3qn1fh,iPhone,-0.4375,3.0,4.0,2.0,,,,,,,
108,iPhone,-0.373,,0.0,,,,,,,,
m79756b,iPhone,0.287,5.0,4.0,,,4.0,,4.0,,,
m5ewv8m,iPhone,-0.5,,2.0,2.0,,,,,,,
ma86m0f,iPhone,0.2,,,,,,,,,,
m92x1jk,iPhone,0.0833,,,,,,,,,,
89,iPhone,-0.7,3.0,4.0,,,,,,,3.0,3.0
671,iPhone,0.07,4.0,,4.0,,3.0,,,3.0,3.0,1.0
319,iPhone,0.25,,,,,,,,,,
m5a9726,iPhone,0.573,4.0,2.0,5.0,,,,5.0,,,
155,iPhone,-0.8,,2.0,,,,,,,,
m4f792n,iPhone,-0.42,2.0,4.0,,,,,,,,
m3rf0jc,iPhone,-0.7143,1.0,,3.0,,,2.0,,,1.0,
126,iPhone,-0.125,,,,,,,,,,
239,iPhone,-0.25,2.0,,,,,2.0,,,,
m5w6z8g,iPhone,0.4,,,,,,,,,,
414,iPhone,-0.35,,,,,,,,,,
m4p0ztx,iPhone,0.25,,4.0,,,,,,,,
31,iPhone,-0.85,,1.0,1.0,,,1.0,,,,
150,iPhone,0.3,,4.0,,,,,,,5.0,
maihvfa,iPhone,0.16,,4.0,,,,,,,,
436,iPhone,0.7,4.0,,,5.0,,2.0,,,,
29,iPhone,0.683,,,5.0,,,,,,,
m9h6sll,iPhone,0.4,,4.0,,,,,,,,
389,iPhone,-0.6,2.0,,,,,,,,,
664,iPhone,0.286,,3.0,3.0,,,4.0,,,,
403,iPhone,-0.4,,2.0,,,,,,,,
104,iPhone,-0.6,1.0,,,,,,,,,
m6i1ghu,iPhone,0.4,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0
m8wekn9,iPhone,0.4,,,4.0,,4.0,3.0,,,,5.0
258,iPhone,0.3,,3.0,,,,3.0,,,,
547,iPhone,0.4,3.0,4.0,2.0,,,,,,,
327,iPhone,-0.3,,,,,,,,,2.0,
m8vph7n,iPhone,0.3,,,,4.0,3.0,3.0,,,,
m6532hn,iPhone,0.5,4.0,,,,,,,,,
m7dnoj3,iPhone,-0.08,2.0,4.0,3.0,3.0,3.0,3.0,,,,
385,iPhone,-0.3,2.0,,,,,,,,,
44,iPhone,0.25,,4.0,,,,,,,,
m4dh52q,iPhone,0.2,3.0,,4.0,,,3.0,3.0,,,
487,iPhone,0.1,2.0,1.0,,,,,,,,
m7st1ig,iPhone,0.25,,,,,,,,,3.0,
m4i6mfe,iPhone,0.5,,4.0,,,,,,,,
m92h9cv,iPhone,-0.6,2.0,,,,,2.0,,,,
454,iPhone,-0.5,,,2.0,,,2.0,2.0,,,
674,iPhone,-0.35,,,,2.0,,,,,,
328,iPhone,0.4,,,,,,,,,2.0,
485,iPhone,-0.15,,,,,,,,,,
149,iPhone,-0.5,,2.0,,,,,,,,
130,iPhone,-0.75,,,,,,,,,2.0,
m2g7o0p,iPhone,0.569,3.0,,,,,,,,5.0,
646,iPhone,0.81,5.0,4.0,,,3.0,5.0,,,,
435,iPhone,0.25,,,,,,,,,,
m5hc5pb,iPhone,0.4,,4.0,,,,,,,,
611,iPhone,0.111,,3.0,,,,,,,,
m3jm528,iPhone,0.36,,,,,,,,,,
231,iPhone,-0.56,,,,,2.0,,,,,
m4xnchs,iPhone,-0.625,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
509,iPhone,-0.3,2.0,,,,,2.0,4.0,,,
m7g1n8y,iPhone,-0.089,4.0,3.0,3.0,2.0,3.0,,2.0,2.0,5.0,2.0
m7rx5db,iPhone,0.4,,,,,,,,,3.0,
m4xs3rt,iPhone,0.2,,,,,,,,,,
184,iPhone,0.2,,,,,,,,,,
235,iPhone,0.7,5.0,,4.0,,,,,,,
m6hajox,iPhone,0.6,5.0,,4.0,,,,,4.0,,
647,iPhone,-0.4166667,2.0,3.0,4.0,4.0,3.0,2.0,,3.0,,1.0
619,iPhone,-0.5,2.0,,,,,,,,,
mb9se5g,iPhone,-0.7,,,,,,2.0,,,1.0,
288,iPhone,-0.4,2.0,,,,,,,,,
lyoboqi,iPhone,0.8,,,,,,,,,5.0,
ma6s0ai,iPhone,0.2696,3.0,,3.0,4.0,3.0,3.0,,,,
88,iPhone,-0.4,,4.0,4.0,,,,,,,
622,iPhone,-0.6,1.0,,,,,,,,,
m4kiwf1,iPhone,0.8,,,,,,,,,,
m65fydm,iPhone,0.433,4.0,,,,,,,,,
m7w10l0,iPhone,0.182,,3.0,,,,,3.0,,,
534,iPhone,-0.7,,,,,2.0,,,,,
395,iPhone,-0.5,2.0,,,,,,,,,
maxpu6z,iPhone,0.121,,,,,,,,,,
maphjfl,iPhone,0.25,,,,,,3.0,,,,
ma558n5,iPhone,-0.5,,3.0,,,,,,,,
35,iPhone,0.33,,,,,,,,,,
m4lzy0v,iPhone,-0.25,,3.0,,,,,,,,
17,iPhone,-0.5,1.0,2.0,3.0,,,1.0,,,,
323,iPhone,-0.84,,,1.0,,,,,,,
m9sk5si,iPhone,-0.2,,5.0,,,,,,,,
505,iPhone,-0.35,2.0,,,,,,,,,
m46kzzs,iPhone,-0.47,4.0,2.0,,1.0,4.0,3.0,2.0,,,
m5s94ty,iPhone,0.083,,3.0,,,,2.0,,,,
54,iPhone,-0.4,,2.0,2.0,,3.0,,,,,
1,iPhone,-0.75,,,,1.0,3.0,,,,,2.0
m15iz2f,iPhone,0.56,4.0,,,,,,,,,
ma7s8ik,iPhone,0.5,4.0,4.0,4.0,5.0,3.0,3.0,,3.0,,
21,iPhone,0.8,,5.0,,,4.0,,,,,
300,iPhone,0.5,,4.0,,,4.0,,,,,
533,iPhone,0.6,5.0,,5.0,,,5.0,,,,
m3olb0z,iPhone,-0.6,2.0,,,,,,,,,
m6nn1x2,iPhone,-0.7,,1.0,,,,,,,1.0,
266,iPhone,-0.25,2.0,3.0,3.0,2.0,2.0,2.0,,,,
232,iPhone,0.0,,3.0,,4.0,,,,,,
666,iPhone,-0.2,,,,,,,,,,
m676oy0,iPhone,0.3333333333333333,,3.0,,,5.0,4.0,,,,
28,iPhone,-0.3,,,,,,,2.0,,,
m4g1pf0,iPhone,-0.3,,,,,,,,,,
616,iPhone,-0.7,,,,,,,,,2.0,
m2rxcik,iPhone,-0.25,2.0,,,,,,,,2.0,
575,iPhone,0.85,,,,4.0,,,,,5.0,
351,iPhone,-0.3,2.0,,2.0,2.0,,,,,,
m9bfe9u,iPhone,0.083,2.0,,3.0,,,3.0,,,,
m7kf2r5,iPhone,0.51,5.0,,,4.0,,,,,,
madc53m,iPhone,-0.4,,,2.0,,3.0,2.0,,,,
m9z5qvn,iPhone,0.033,,,,,,,,,3.0,
m4kgn8f,iPhone,-0.6,2.0,,,,,,,,,
497,iPhone,-0.1,,3.0,,,,2.0,,,,
lz31sbq,iPhone,0.25,,,,,,,,,2.0,
656,iPhone,0.0,,2.0,,,,,,,,
m66xiit,iPhone,0.733,5.0,5.0,5.0,,,5.0,,,,
ma6dl69,iPhone,0.6,5.0,4.0,,5.0,5.0,1.0,5.0,,2.0,2.0
lzq8e3p,iPhone,0.25,3.0,3.0,,,4.0,,,,,
332,iPhone,0.6,4.0,,3.0,,,,,,5.0,
m3prqhx,iPhone,-0.5,2.0,,,,,,,,,
597,iPhone,-0.43,,,2.0,,,,,,,
401,iPhone,0.073,3.0,,,3.0,,2.0,,,,
467,iPhone,0.68,5.0,5.0,,3.0,4.0,,,,,
m6dsmie,iPhone,-0.333,2.0,,,,,,,,,
102,iPhone,-0.25,,,,,,2.0,3.0,,3.0,4.0
223,iPhone,0.028,,3.0,,,,3.0,,,,
m6e2dmx,iPhone,0.693,,5.0,5.0,,5.0,5.0,,,,
m46w6ws,iPhone,0.6,,,,,,,,,5.0,
m65afic,iPhone,0.3,,,,,,4.0,,,,
m724ltk,iPhone,0.2,,,4.0,,,3.0,,,3.0,
m8a823k,iPhone,0.125,,,,,,,,,,
506,iPhone,-0.5,2.0,,,,,,,,,
m5g4r29,iPhone,0.5,,4.0,,,,,,,,
m4p0wcj,iPhone,-0.4,2.0,,,,,,,,2.0,
450,iPhone,0.2,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
m60l68w,iPhone,0.15,,3.0,,,4.0,,,,,
605,iPhone,0.0,3.0,,,,,,,,3.0,
673,iPhone,-0.08333333333333331,,,,,,,3.0,,,
lzcy6gp,iPhone,0.4,,,,,,,,,,
214,iPhone,-0.2,,,3.0,,,2.0,,,3.0,
254,iPhone,0.4,4.0,,4.0,,,,,,,
384,iPhone,0.1,,3.0,,,,,,,,
maz7luq,iPhone,0.6,,,,,,,,,4.0,
m5rsf8w,iPhone,-0.2,,,3.0,,,,,,,
546,iPhone,-0.5,2.0,,2.0,,,,,,,
m8vac85,iPhone,0.5,,,,,,,,,,
m6tlow6,iPhone,0.2,3.0,3.0,,,4.0,,,,,
mb9v1p4,iPhone,0.25,,,,,,,,,3.0,
m36hmmd,iPhone,0.2,,,,5.0,4.0,,,,4.0,
322,iPhone,-0.4,,2.0,,,,,,,,
392,iPhone,0.15,,3.0,,,,,,,,
m8ip9tp,iPhone,-0.29,,,,,3.0,,,,,
mb2zfar,iPhone,-0.8,,,,,,,,,,
18,iPhone,-0.2,,3.0,,,,2.0,,,,
m5bvj70,iPhone,0.752,4.0,4.0,,,,,,5.0,4.0,
355,iPhone,0.625,,4.0,,,,,,,,
141,iPhone,-0.5,2.0,1.0,5.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0
393,iPhone,-0.4,,2.0,3.0,,,2.0,,,,
m65j2q1,iPhone,0.4,4.0,,,,,,,,,
201,iPhone,-0.2,,,,,,,,,,
629,iPhone,-0.6,2.0,,,,,,,,,
madhtqe,iPhone,0.5,,4.0,,,,,,,,
m5zzu98,iPhone,0.5,4.0,,,,,,,,,
241,iPhone,-0.2,,,,,,,,,,
m22b10d,iPhone,-0.33,2.0,,,,,,,,,
m4prt8u,iPhone,-0.575,2.0,,,,,1.0,,,,
m1ydmvr,iPhone,0.8,,,,,,,,,5.0,
337,iPhone,-0.55,2.0,,,,,,,,,
m30hx4m,iPhone,0.75,,,,,,,,,,
115,iPhone,0.08771929824561409,,,,,,,,,,
m71ys2i,iPhone,0.95,,,4.0,,,,,,5.0,
260,iPhone,-0.35,2.0,3.0,,2.0,,2.0,2.0,,,
m4lytu7,iPhone,0.4,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0
m6ijmqy,iPhone,0.25,,,,,,,,,4.0,
m78wu45,iPhone,0.1,2.0,3.0,,,,,,,,
m34ydvx,iPhone,-0.4,,,,,,,,,,
m8qqg9l,iPhone,0.3,,,,,4.0,,,,,
m9spivc,iPhone,0.125,,2.0,,,3.0,2.0,,,,
m67wjwl,iPhone,0.6,,,,,,,,,4.0,
272,iPhone,-0.2,,,3.0,,,,,,,
ma5axq6,iPhone,0.142,,,,,,,,,,
686,iPhone,0.14,3.0,,,,,,,,,
ma3iblj,iPhone,-0.6,,,,,,,,,2.0,
51,iPhone,0.6,,5.0,,,,,4.0,,4.0,
m0q7ywo,iPhone,0.3,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0
m7n6j46,iPhone,0.375,3.0,,2.0,,,4.0,,,,
m5bhx4t,iPhone,0.25,3.0,,,,,3.0,,,,
mab01nu,iPhone,0.515,4.0,4.0,,4.0,5.0,5.0,5.0,,,
134,iPhone,-0.5,,,,,,,2.0,,,
158,iPhone,0.35,5.0,5.0,,,,,,,,
m7fl0ig,iPhone,-0.5,1.0,,,,,1.0,,,2.0,
407,iPhone,-0.2,,,1.0,,,,,,2.0,
m4m0qsu,iPhone,-0.5,,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,iPhone,0.9,,,,,,,,,5.0,
m73k3bq,iPhone,-0.4,,,,3.0,,3.0,,,2.0,
m48w85y,iPhone,-0.3,,,,,,,,,3.0,
324,iPhone,0.4,,,,,,,,,,
lzq91w0,iPhone,0.35,4.0,5.0,4.0,5.0,4.0,4.0,,5.0,2.0,5.0
lz35pat,iPhone,0.3333,5.0,,4.0,,,,,,,
m4lyoc8,iPhone,0.33,,,,,2.0,,,,,4.0
576,iPhone,-0.5,,,,,,,,,2.0,
m0zt6t3,iPhone,0.2,3.0,,,,,,,,,
145,iPhone,-0.82,,,2.0,1.0,2.0,,,,,4.0
m4in8e3,iPhone,0.3,,4.0,,,,,,,,
643,iPhone,-0.2,,,,,,,,,3.0,
m7agpk0,iPhone,-0.5,,3.0,,,,2.0,,,,
638,iPhone,0.45,4.0,3.0,5.0,,4.0,5.0,,2.0,2.0,4.0
m67fvu4,iPhone,-0.5,,2.0,,,4.0,,,,,
105,iPhone,0.2,,3.0,,,,,,,,
m1zavl2,iPhone,0.0,,,3.0,,,,,,,
m5hv94d,iPhone,-0.3,,,,,,,,,,
m8hqe1h,iPhone,0.027,,,,,,,,,,
m66futb,iPhone,0.575,,,,,,,3.0,,,
lzpp3u8,iPhone,0.15,,,,,2.0,,,,,
mahfmcf,iPhone,-0.5,,3.0,,,,,,,,
m7f5r76,iPhone,0.4,,,,,,4.0,,,,
m5c8tpn,iPhone,0.7,,,,4.0,,,,,5.0,
101,iPhone,-0.556,,2.0,,,,,,,,
57,iPhone,-0.125,,2.0,3.0,,2.0,3.0,,,,
m08ylhg,iPhone,0.0,,,,,,,,,,
412,iPhone,0.8,,,,,,,,,5.0,
382,iPhone,-0.7,2.0,,,,,,,,,
418,iPhone,0.5,,,3.0,,,,,,,
m9ssd24,iPhone,0.2,,4.0,,,,,,,,
165,iPhone,-0.3125,,2.0,,,,3.0,,,,
669,iPhone,0.1,4.0,4.0,4.0,4.0,4.0,4.0,,,,
m9w6i0p,iPhone,0.27,,,2.0,3.0,,,,,3.0,
m58jhbh,iPhone,-0.2,,,,,,,,,,
192,iPhone,0.2909090909090909,,3.0,,,4.0,3.0,,,,
161,iPhone,-0.5,,1.0,,,,,,,,
mam0nk0,iPhone,0.4,,,,,,,,,,
mam0zz9,iPhone,0.4,,,,,,,,,,
120,iPhone,-0.4,,3.0,2.0,,,,,,,
m648sqe,iPhone,0.14285714285714285,,,2.0,3.0,4.0,3.0,,,,
168,iPhone,-0.4,,2.0,,,,2.0,,,,
335,iPhone,0.125,4.0,,5.0,,,,,,,
m6o3m5l,iPhone,0.1841,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
m6j83yw,iPhone,0.2,,3.0,1.0,2.0,,3.0,,2.0,2.0,5.0
247,iPhone,0.29,3.0,,5.0,,,,,,,
m5bscrk,iPhone,0.667,5.0,3.0,,,4.0,,,,,
mafwz00,iPhone,-0.5,,2.0,3.0,,,,,,,
m13089c,iPhone,0.1,,,2.0,,,,,,,
56,iPhone,-0.4,,,,,,,2.0,,,
mb3zbo0,iPhone,0.1,,,,,,,,,,
48,iPhone,0.2,,,,,,,,,,
lz0db86,iPhone,0.5,,,4.0,,5.0,,,,,
176,iPhone,0.0,4.0,,5.0,,,,,,,
m4l4bve,iPhone,0.3,5.0,,,,,,,,,
maw5cl3,iPhone,0.3,4.0,3.0,4.0,,,4.0,,,5.0,
297,iPhone,0.2,,3.0,,,,,,,,
598,iPhone,-0.4,,3.0,2.0,,2.0,,,,,
283,iPhone,0.8,5.0,,4.0,,,,,,,
m152wcc,iPhone,0.0,3.0,,,,,,,,,
32,iPhone,-0.8,,2.0,,,,,,,,
98,iPhone,0.625,,4.0,,,,,,,,
109,iPhone,-0.75,,1.0,,,,,,,,
m5yol8b,iPhone,-0.3,2.0,,,,,,,,,
240,iPhone,-0.17,1.0,,2.0,1.0,,,,,,
m02lixe,iPhone,0.7,,4.0,,,,4.0,,,,
mai2d00,iPhone,-0.44,,,,,,2.0,,,,
410,iPhone,0.0,3.0,,5.0,5.0,5.0,4.0,,4.0,4.0,5.0
madskhu,iPhone,-0.8,,2.0,,,4.0,4.0,,2.0,5.0,4.0
m043rp8,iPhone,0.8,,,,,,,,,5.0,
mal0178,iPhone,-0.8,,,2.0,,,,,,,
209,iPhone,-0.6,2.0,2.0,,,,,,,,
237,iPhone,-0.6,,2.0,,,,,,,,
472,iPhone,0.08,,,,,,,,,,
m26sorp,iPhone,0.6,,,,,4.0,,,,,
m9au0is,iPhone,-0.3,,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
m5o576p,iPhone,-0.8,,1.0,,,,,,,,
m00ovo2,iPhone,-0.333,2.0,,,,,,,,,
m9017z1,iPhone,-0.75,,,,2.0,,,,,2.0,
157,iPhone,-0.5,,2.0,,,,3.0,,,,
m6nl0vr,iPhone,0.8,5.0,,,,,,,,,
268,iPhone,-0.5,,2.0,,,,,,,,
452,iPhone,0.2,,,,,,,,,,
610,iPhone,0.4,4.0,,,,,,,,,
m9rldbf,iPhone,-0.85,,,1.0,1.0,1.0,1.0,,,,
m5jdoi1,iPhone,0.0,3.0,,,,,,,,,
308,iPhone,0.5,4.0,,,,,,,,,
317,iPhone,-0.25,,,1.0,,,3.0,,,,
m06l11x,iPhone,0.6,5.0,5.0,,,4.0,,,,,
m686nlr,iPhone,0.5,,,,,,,,,,
372,iPhone,-0.6,2.0,,3.0,,,,,,,
614,iPhone,0.2,,,,3.0,,,,,,3.0
259,iPhone,-0.7,,2.0,,,,,,,,
m639s58,iPhone,0.0,,,3.0,,,2.0,,,,
m21ly85,iPhone,-0.25,3.0,,,,,,,,,
m7nxt5g,iPhone,0.25,3.0,,4.0,,,,,,,
m5nh1jm,iPhone,0.0,,,,,,,,,,
mb13i1w,iPhone,-0.333,2.0,,,,,3.0,,,,
m226k0p,iPhone,0.0,,3.0,,,,,,,,
m59dd0p,iPhone,0.45,,3.0,,,,4.0,4.0,,4.0,
329,iPhone,0.7,,,,,,,,,5.0,
m9ia24p,iPhone,0.2,,,,,,,,,,3.0
144,iPhone,-0.2,,2.0,,,,,,,,
127,iPhone,0.2,,,3.0,,,,3.0,,,3.0
m87883a,iPhone,0.4,3.0,,4.0,,,,,,,
m651949,iPhone,0.6,,4.0,,,,,3.0,,,
645,iPhone,-0.1,3.0,,,,,,,,,
ma5u5vm,iPhone,0.0,3.0,,3.0,,,,,,,
m7o8s90,iPhone,0.25,,3.0,,,,3.0,,,,
563,iPhone,-0.6,2.0,,,,,,,,,
91,iPhone,-0.25,,3.0,,,,,,,,
354,iPhone,-0.4,,,,,,,,,,
8,iPhone,0.7,,,,,,,,,4.0,
60,iPhone,-0.5,,2.0,,,,,,,,
m744hgt,iPhone,-0.5,,2.0,2.0,,,,,,,
36,iPhone,0.1,,,,,,,,,,
m795pbg,iPhone,0.8,,,,5.0,4.0,,,,,3.0
m6g6i4s,iPhone,0.45,4.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,
m1c2lpw,iPhone,0.5,3.0,,,,,,,,,
156,iPhone,0.585,,,,,,,,,,
305,iPhone,0.4,,,,,,,4.0,,,
m7pjhhp,iPhone,-0.25,2.0,3.0,3.0,2.0,4.0,2.0,,3.0,,
m9rjk2j,iPhone,0.2,,,,3.0,,4.0,,,3.0,
m6j4f1t,iPhone,-0.2143,,,,,,,,,,
m5p4kn1,iPhone,0.0,,,,,,,,,,
m48ivaw,iPhone,0.625,,,4.0,,,,,,,
417,iPhone,0.7,3.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,,
606,iPhone,-0.25,3.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
477,iPhone,-0.4,,2.0,,,,,,,,
m8pfchh,iPhone,0.0,,,,,,,,,,
m8l79h2,iPhone,0.0,,,,,,,,,,
m5nr3ve,iPhone,-0.7,,2.0,,,,,,,,
m6o1qps,iPhone,0.7,4.0,,,,,,,,,
12,iPhone,-0.325,3.0,,,,,,,,,
16,iPhone,-0.2,,4.0,,,,,,,,
mba4iaj,iPhone,-0.1,3.0,,,,,,,,,
489,iPhone,-0.2,2.0,,3.0,,,,,,,
167,iPhone,-0.8,,2.0,,,,1.0,,,,
m0ut97a,iPhone,0.85,,5.0,,,,,,,,
571,iPhone,0.125,3.0,1.0,4.0,3.0,4.0,,,,,
m4l5hxi,iPhone,0.0,,,,,4.0,,,3.0,,
m4y40bd,iPhone,0.35,,3.0,,,,,3.0,,,
122,iPhone,-0.7,,,,,,,,,,2.0
225,iPhone,0.65,,4.0,,,5.0,,,,,
59,iPhone,0.0,3.0,,,,,,,,,
ma1n887,iPhone,0.0,,,,,,,,,,
190,iPhone,-0.5,2.0,,,,,3.0,,,,
344,iPhone,-0.1,2.0,,,,,,,,,
396,iPhone,-0.25,3.0,,,,,2.0,,,,
433,iPhone,-0.25,2.0,,,,,,,,,
mb9cxjl,iPhone,0.0,,,,,,,,,,
514,iPhone,0.0,3.0,,,,,,,,,
lzs6s2o,iPhone,0.7,,,,,,,,,5.0,3.0
m7vqqlm,iPhone,0.1,,4.0,,,,,,,,
264,iPhone,-0.4,2.0,,,,,,,,,
m3ic2ph,iPhone,0.5,,,,,,,,,4.0,
273,iPhone,-0.4,,,2.0,,,,,,,
m9rpuen,iPhone,0.6,,,,,,,,,4.0,
569,iPhone,0.8,5.0,,,,,,,,,
25,iPhone,0.35,3.0,,,,,,,,,
m65y7bz,iPhone,0.2,3.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,2.0
m027syt,iPhone,-0.25,,,,,,,,,,
49,iPhone,-0.5,,2.0,,,,,,,,
321,iPhone,-0.55,2.0,,3.0,,,2.0,,,,
maz99at,iPhone,0.6,,,,,,,,,4.0,
m2gacua,iPhone,0.487,3.0,2.0,4.0,,,,,,,
111,iPhone,-0.5,,,,,,,,,,
m9lgub3,iPhone,0.4,,,,,4.0,,,,,3.0
m6lq5zz,iPhone,0.1667,2.0,3.0,,4.0,3.0,3.0,,,,
m1bn4qs,iPhone,-0.125,,,4.0,,4.0,2.0,,,,
m6ruty6,iPhone,0.5,,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
m675sfo,iPhone,0.4,4.0,,3.0,3.0,,4.0,,,,
531,iPhone,-0.6,1.0,,,2.0,3.0,1.0,,,,
m4sxrec,iPhone,0.1,,,,,,,,,,
166,iPhone,0.6364,4.0,,,,5.0,4.0,,,,
m6nxm8p,iPhone,0.5,,,,,,,,,,
m4y2qm9,iPhone,-0.3,,,,,,,,,2.0,
m6rvqnd,iPhone,-1.0,,1.0,,,,,,,,
m5rv87v,iPhone,0.1667,,,,,3.0,,4.0,,,
11,iPhone,0.0,,,,,,,,,,
233,iPhone,-0.5,,2.0,,,,,,,,
m00hdar,iPhone,-0.25,,,3.0,,,,,,2.0,
ma656gr,iPhone,1.0,,5.0,,,,,,,,
m6dqept,iPhone,0.5,,,,,,,,,3.0,
m2utj93,iPhone,-0.2,,,3.0,,,,,,,
m1c29w7,iPhone,-0.2,,,3.0,,,,,,,
lzq7fll,iPhone,0.6,4.0,,5.0,,,,,,,
644,iPhone,0.15,2.0,,,,,,,,,
lzvg4nh,iPhone,-0.4,,,,,,,,,,
m6rjhp0,iPhone,0.5,3.0,,4.0,,4.0,,,,,
m53qv7y,iPhone,-0.6,,,,,,,,,2.0,
lzj2hxv,iPhone,-0.8,,,,,,,,,2.0,
m6rp95j,iPhone,0.75,,4.0,,,,,,,,
476,iPhone,0.7,3.0,5.0,,,,,,,,
m5bxo73,iPhone,0.15,,5.0,,,,,,,1.0,
46,iPhone,0.3,,2.0,1.0,,,,,,,
678,iPhone,0.485,,,,,,,5.0,,,
m2uz13m,iPhone,0.7,5.0,,,,,,,,,
334,iPhone,-0.8,2.0,,,,,,,,,
m4rmtq8,iPhone,0.25,,1.0,,,,,,,,
75,iPhone,-0.4,2.0,1.0,,,,,,,3.0,
262,iPhone,0.0,,2.0,,,,,,,,
364,iPhone,-0.1,,4.0,,,,,,,,
m79a1o4,iPhone,0.4,,,4.0,,,,,,2.0,3.0
528,iPhone,-0.6,2.0,,,,,,,,,
m6leuil,iPhone,-0.6,,,,,,,,,2.0,
m8vi2mx,iPhone,0.9,,,,5.0,5.0,5.0,,,,
ma8qasl,iPhone,0.35,,,,,,,,,,
m73myez,iPhone,0.041666666666666685,,,,,,,,,,2.0
m6dlk89,iPhone,0.1,,,,,,,2.0,,,
270,iPhone,-0.25,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0
307,iPhone,-0.5,,,,,,,,,,2.0
442,iPhone,-1.0,1.0,,,,,,,,,
m629h25,iPhone,-0.7,,,,,,2.0,,,,
m638mjt,iPhone,-0.282,,,,,,,,,,
539,iPhone,0.675,5.0,,5.0,5.0,5.0,5.0,,,5.0,5.0
m8we53p,iPhone,0.4,,4.0,,,,,,,,
m746hya,iPhone,-0.2,2.0,,,,,,,,,
574,iPhone,-0.4,,,,,,,,,3.0,
m36yxe2,iPhone,0.0,3.0,,,3.0,,4.0,3.0,,,
m5rrabs,iPhone,-0.4,,,2.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0
ma59z0w,iPhone,0.4,,,,,,,,,,
m2jyo3t,iPhone,0.5,,,,,,,,,,
m4h5na6,iPhone,0.0,,3.0,,,,,,,,
lz0efi6,iPhone,0.3,4.0,,4.0,,,,,,,
lzbrezu,iPhone,-0.3,,,,,3.0,,,,,
lzq3jiv,iPhone,-0.333,4.0,,4.0,4.0,5.0,4.0,,2.0,,4.0
481,iPhone,-0.4,3.0,,,,,,,,,
628,iPhone,0.4,,,,,,,,,4.0,
m5v7fva,iPhone,0.4,,,,,,,,,,
116,iPhone,0.125,3.0,,,,,,,,,
m3lv72g,iPhone,0.75,5.0,,,,,,,,,
m1zr1k0,iPhone,0.9,5.0,,5.0,,,,,,,
0,iPhone,-0.3,,2.0,,,2.0,,,,,
265,iPhone,0.2,2.0,,3.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0
m26k2jy,iPhone,0.25,,,,,3.0,,,,,
594,iPhone,-0.25,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,
255,iPhone,-0.3,,,,,,,,,,
lz5vsj6,iPhone,-0.9,1.0,,,,,,,,,
